3,41465E+14;3,38764E+14;3,43525E+14;3,17505E+14;3,89914E+14;3,82657E+14;3,4678E+12;3,71594E+14;3,78497E+14;3,46849E+14;3,35426E+14;3,87353E+14;3,65236E+14;3,14214E+14;2,98578E+14;3,6976E+14;3,50329E+14;3,42865E+14;3,90424E+14;3,44745E+14;3,5779E+14;3,80647E+14;3,40325E+14;3,38846E+14;3,46821E+14;3,47477E+13;3,47169E+14;3,37468E+14;3,64795E+14;3,59464E+14;3,73784E+14;3,86639E+14;3,08308E+14;3,70727E+14;3,45195E+14;3,39367E+14;3,53549E+14;3,14565E+14;3,81476E+14;3,29781E+14;3,22349E+14;3,23643E+14;3,35965E+14;3,76224E+14;3,58325E+14;3,64884E+14;3,51866E+14;3,73142E+14;3,27759E+14;3,44346E+14;3,36734E+14;3,07178E+14;3,32758E+14;3,44687E+14;3,29876E+14;3,23932E+14;3,4505E+14;3,00818E+13;3,50603E+14;3,3553E+14;2,99784E+14;3,51599E+13
3,1826E+14;3,17251E+13;3,40786E+14;3,20528E+14;3,30593E+14;3,58781E+14;3,41342E+13;3,41157E+14;3,42782E+14;3,43257E+14;3,28648E+14;3,42873E+14;3,6092E+14;3,06923E+14;2,98343E+14;3,47915E+14;3,36542E+14;3,40157E+14;3,461E+14;3,20546E+14;3,32837E+14;3,57075E+14;3,10962E+14;3,40188E+14;3,45508E+14;3,36221E+14;3,27744E+14;3,15853E+14;3,52339E+14;3,40686E+14;3,60309E+14;3,54949E+14;2,99532E+14;3,62575E+14;3,45478E+14;3,17494E+14;3,32682E+14;3,1112E+14;3,49212E+14;3,12367E+14;3,25338E+14;3,11352E+14;3,33491E+14;3,34678E+14;3,48386E+14;3,36952E+14;3,32838E+14;3,03697E+14;3,49073E+14;3,45904E+14;3,27304E+14;3,21296E+13;3,15002E+14;3,42795E+14;3,38257E+14;3,27105E+14;3,41222E+14;3,34047E+14;3,38408E+14;3,24232E+14;3,10466E+14;3,21888E+14
3,11414E+14;3,11921E+14;3,50033E+14;3,17316E+14;3,15458E+14;3,89883E+13;3,42149E+14;3,28866E+14;3,19045E+14;3,11079E+14;3,38204E+14;3,41372E+14;3,36979E+14;3,34477E+14;3,41587E+14;3,52903E+14;3,76942E+14;3,69587E+14;3,57457E+14;3,54771E+14;3,30922E+14;3,59327E+14;3,1959E+14;3,17622E+14;3,61423E+14;3,29325E+14;3,33051E+13;3,00727E+14;3,67923E+14;3,87218E+14;3,55651E+14;3,77942E+14;3,45963E+14;3,36345E+14;3,18724E+13;3,35848E+13;3,45062E+14;2,94744E+14;3,3949E+14;3,12945E+14;3,57893E+14;3,11705E+14;3,31599E+13;3,39843E+14;3,94833E+14;3,68355E+14;3,37146E+14;3,27758E+14;3,40911E+14;3,65625E+14;3,74073E+14;3,37842E+14;3,43017E+14;3,37902E+14;3,72659E+14;3,78859E+14;3,66754E+14;3,25923E+13;3,26934E+14;3,3234E+14;3,53868E+14;3,40916E+14
3,07248E+14;2,9322E+14;3,35894E+14;3,13487E+14;3,523E+14;3,56211E+14;3,41657E+14;3,40755E+14;3,11073E+14;3,33574E+14;3,13236E+14;3,40547E+14;3,59281E+14;3,0525E+14;3,07236E+14;3,50432E+14;3,38004E+14;3,42563E+14;3,55557E+14;3,34055E+14;3,46499E+13;3,55031E+14;3,20234E+14;3,36777E+14;3,12508E+13;3,39633E+14;3,41196E+14;3,26539E+14;3,73685E+13;3,6978E+14;3,83756E+14;3,71996E+14;3,35473E+14;3,89547E+14;3,51082E+14;3,57527E+14;3,47832E+14;2,97185E+13;3,5379E+14;3,10386E+14;3,55995E+14;3,25277E+14;3,53993E+14;3,55826E+14;3,7581E+14;3,78352E+14;3,50734E+14;3,39167E+14;3,38832E+14;3,71275E+14;3,38228E+14;3,15281E+14;3,54989E+14;3,66117E+14;3,85291E+14;3,6728E+14;3,77642E+14;3,47031E+14;3,72592E+14;3,2778E+14;3,43381E+14;3,57569E+14
3,38345E+14;2,90434E+14;3,41107E+14;3,32087E+14;3,7267E+14;3,74588E+14;3,43325E+14;3,5278E+13;3,62381E+14;3,4908E+14;3,28592E+14;3,74595E+14;3,81411E+14;3,18424E+14;3,23764E+14;3,68272E+14;3,54174E+14;3,63511E+14;3,60787E+14;3,32218E+14;3,59114E+14;3,68016E+14;3,28451E+14;3,48151E+14;3,43345E+14;3,54203E+14;3,60439E+13;3,24853E+14;3,73687E+14;3,57447E+14;3,81831E+14;3,78789E+14;3,12309E+14;3,85679E+14;3,54303E+13;3,32254E+14;3,28825E+14;3,27326E+14;3,70558E+14;3,24731E+14;3,28017E+14;3,20079E+14;3,32989E+14;3,22355E+14;3,44143E+14;3,571E+14;3,42755E+14;3,5916E+14;3,26342E+14;3,46399E+14;3,26036E+14;3,09473E+14;3,33543E+14;3,42578E+14;3,56605E+14;3,31187E+14;3,4075E+14;3,27075E+14;3,4834E+14;2,97265E+14;2,91637E+14;3,46537E+14
3,49685E+14;3,51203E+14;3,48526E+14;3,48403E+13;3,18955E+14;3,93003E+14;3,53944E+14;3,68553E+14;3,27231E+14;3,33792E+14;3,76512E+14;3,4858E+14;3,79169E+14;3,38895E+14;3,47155E+14;3,7681E+14;3,9072E+14;3,88259E+14;3,68296E+14;3,44665E+14;3,49203E+13;3,67322E+14;3,3784E+14;3,31035E+14;3,70793E+14;3,32717E+14;3,53621E+14;3,20096E+14;3,88775E+14;4,02916E+14;3,81089E+14;3,91661E+14;3,54577E+14;3,63305E+14;3,41423E+14;3,45104E+14;3,44991E+13;3,20183E+14;3,69807E+12;3,38586E+14;3,75932E+14;3,54359E+14;3,43399E+14;3,66493E+13;3,76832E+14;3,52549E+14;3,6694E+14;3,44206E+14;3,63964E+14;3,61423E+14;3,9467E+14;2,87997E+14;3,63669E+14;3,64787E+14;3,88805E+14;3,7905E+14;3,79186E+14;3,65557E+14;3,74202E+14;3,54797E+14;3,65162E+14;3,56601E+14
3,39327E+14;2,8932E+14;3,14351E+14;3,12207E+14;3,6716E+14;3,68525E+14;3,28759E+14;3,41824E+14;3,2036E+14;3,4541E+14;3,46971E+13;3,50701E+13;3,54124E+14;3,18424E+12;2,9459E+14;3,57479E+14;3,5457E+14;3,39112E+14;3,59E+14;3,33655E+14;3,45655E+14;3,54815E+14;3,45079E+13;3,56108E+14;3,18905E+14;3,59272E+14;3,5368E+14;3,16853E+14;3,6333E+14;3,60248E+14;3,84441E+14;3,82969E+14;3,24283E+14;3,94821E+14;3,57295E+13;3,41562E+14;3,33958E+14;3,15687E+13;3,82559E+14;3,41394E+14;3,28318E+14;3,0886E+14;3,17527E+14;3,27225E+13;3,26199E+14;3,44106E+14;3,39146E+14;3,16736E+14;3,1343E+14;3,29172E+14;3,31768E+14;2,87247E+13;3,43974E+14;3,33859E+13;3,6892E+14;3,33104E+14;3,73297E+14;3,50861E+14;3,50002E+14;3,39794E+14;3,29532E+14;3,517E+14
3,11624E+14;3,20915E+14;3,33497E+14;3,16224E+14;3,34118E+14;3,61736E+14;3,19526E+14;3,36723E+14;3,18604E+14;3,39123E+13;3,33878E+14;3,41174E+13;3,43905E+14;2,91298E+14;2,86739E+14;3,36704E+14;3,17243E+14;3,30442E+14;3,58168E+14;3,18153E+14;3,24612E+14;3,5369E+14;3,3499E+13;3,44169E+14;3,13522E+14;3,28768E+14;3,2149E+14;3,05846E+14;3,67028E+14;3,52796E+14;3,63116E+14;3,60955E+13;2,98233E+14;3,44923E+14;3,43744E+13;3,2987E+14;3,27836E+14;2,92889E+14;3,57021E+14;3,06558E+14;3,30884E+14;3,20338E+14;3,20037E+14;3,49898E+13;3,48837E+14;3,45685E+14;3,35528E+14;3,32047E+14;3,47345E+14;3,55065E+14;3,25587E+14;3,09575E+14;3,25309E+14;3,34755E+14;3,54275E+14;3,35651E+14;3,59093E+14;2,96539E+14;3,48021E+14;3,25737E+14;3,14359E+14;3,33222E+14
3,10911E+14;3,0281E+13;3,18759E+14;3,30179E+14;3,03243E+14;3,86073E+14;3,41532E+14;3,28299E+14;3,13559E+14;2,93605E+14;3,33453E+14;3,55381E+14;3,50375E+13;3,32463E+14;3,48484E+14;3,61877E+14;3,87495E+14;3,81403E+14;3,65628E+14;3,31668E+13;3,45972E+14;3,3995E+14;3,23051E+14;3,25422E+14;3,38218E+14;3,40981E+14;3,59094E+14;2,92776E+14;3,56267E+14;3,70515E+14;3,45049E+14;3,59529E+14;3,21611E+14;3,46736E+14;3,15853E+14;3,18112E+13;3,16337E+14;3,09168E+14;3,55169E+14;3,19964E+14;3,35283E+14;3,05869E+14;2,98318E+11;3,2107E+13;3,57303E+14;3,48239E+14;3,36919E+14;3,23176E+14;2,90863E+14;3,17929E+14;3,54999E+14;2,85538E+14;3,35954E+14;3,00849E+14;3,50111E+14;3,37416E+14;3,57039E+14;3,41864E+14;3,15389E+14;3,27398E+14;3,39238E+14;3,36757E+14
3,27884E+14;3,00269E+14;3,43228E+14;3,34583E+14;3,15637E+14;3,88996E+14;3,44416E+14;3,43739E+14;3,30284E+14;3,20186E+14;3,40958E+14;3,59318E+14;3,5868E+14;3,4748E+14;3,4601E+13;3,71945E+14;3,96638E+14;3,85374E+14;3,68713E+14;3,40304E+14;3,44765E+14;3,40027E+14;3,19447E+14;3,1513E+14;3,69448E+14;3,41385E+14;3,57738E+14;3,01883E+13;3,59663E+14;3,73294E+14;3,54038E+13;3,69674E+14;3,26097E+14;3,53945E+14;3,43394E+14;3,27931E+14;3,31205E+14;3,21791E+13;3,55522E+13;3,30037E+14;3,39635E+14;3,05676E+14;3,08449E+14;3,06103E+14;3,64773E+14;3,56767E+14;3,37903E+14;3,55242E+14;2,82799E+13;3,29444E+14;3,50188E+14;2,92318E+14;3,46895E+13;3,13738E+14;3,53247E+14;3,38825E+14;3,55142E+14;3,58563E+14;3,16299E+13;3,30219E+14;3,34533E+14;3,29951E+13
3,54459E+14;3,15739E+14;3,10439E+14;3,5115E+14;3,66385E+14;3,81372E+14;3,17661E+14;3,49436E+13;3,64614E+14;3,36769E+14;3,60761E+14;3,41006E+14;3,45498E+14;3,32695E+14;3,39141E+14;3,60693E+14;3,70516E+14;3,67235E+14;3,50396E+13;3,38427E+14;3,50649E+14;3,36981E+14;3,45112E+14;3,17174E+14;3,5136E+14;3,16727E+14;3,61054E+14;3,12844E+14;3,93983E+14;3,79255E+14;3,77904E+14;3,49845E+14;3,43753E+14;3,8309E+14;3,48489E+14;3,12038E+14;3,38032E+14;3,4359E+14;3,72363E+14;3,44976E+13;3,57514E+14;3,42522E+14;2,95652E+14;3,117E+14;3,43261E+14;3,82901E+14;3,33938E+14;3,59156E+14;3,29807E+14;3,19893E+13;3,46198E+14;2,82359E+14;3,29564E+14;3,36494E+13;3,7651E+14;3,35003E+14;3,6696E+14;3,59404E+14;3,15649E+14;3,33045E+14;3,36015E+14;3,5481E+14
3,38526E+14;2,81881E+14;3,64737E+14;3,51529E+14;3,97927E+14;3,81417E+14;3,6172E+14;3,71542E+14;3,57462E+14;3,63956E+14;3,61118E+14;4,08322E+14;3,86552E+14;3,4437E+14;3,43573E+14;3,65219E+14;3,61935E+14;3,76156E+14;3,65099E+14;3,65407E+14;3,74749E+13;3,7674E+14;3,41816E+14;3,70936E+13;3,5536E+14;3,65964E+14;3,60061E+12;3,50257E+14;3,99973E+14;3,6941E+14;3,91669E+14;3,9883E+14;3,36388E+13;4,03267E+14;3,8456E+14;3,5714E+14;3,39478E+14;3,20084E+14;3,69819E+14;3,51581E+13;3,63032E+14;3,42097E+14;3,59884E+14;3,47938E+13;3,77119E+14;3,61832E+14;3,51231E+14;3,6882E+14;3,67306E+14;3,72456E+14;3,54642E+13;3,32773E+14;3,57868E+14;3,703E+14;3,78447E+14;3,61696E+14;3,57349E+14;3,65774E+14;3,62834E+14;3,52377E+14;3,4791E+14;3,56336E+14
3,71181E+14;3,28438E+14;3,30764E+14;3,50325E+13;3,63372E+14;4,00222E+14;3,32308E+14;3,48072E+14;3,72648E+14;3,492E+14;3,48113E+14;3,14686E+14;3,62459E+14;3,46734E+14;3,45655E+14;3,71068E+14;3,80222E+14;3,88666E+14;3,6057E+14;3,43628E+14;3,51183E+14;3,43097E+14;3,37564E+14;3,27826E+14;3,56964E+14;3,40963E+14;3,75662E+14;3,2235E+14;3,96054E+14;3,73706E+14;3,90958E+14;3,71529E+14;3,45291E+13;3,81114E+14;3,63396E+14;3,14988E+14;3,31715E+14;3,34851E+14;3,65465E+14;3,46204E+14;3,61974E+14;3,4962E+14;2,95741E+14;3,08141E+14;3,25675E+14;3,82259E+14;3,43108E+14;3,58491E+13;3,21114E+14;3,18204E+14;3,48853E+14;2,78325E+14;3,23572E+13;3,32563E+14;3,76316E+14;3,36623E+14;3,60863E+14;3,61867E+13;3,18023E+14;3,22363E+14;3,43841E+14;3,51373E+14
3,58612E+14;3,3182E+14;3,35215E+14;3,28004E+14;4,03025E+14;3,26215E+13;3,42821E+14;3,47909E+14;3,06759E+14;3,2852E+14;3,79244E+14;3,12645E+14;3,51974E+14;3,57929E+14;3,44265E+14;3,79541E+14;3,96128E+14;3,41864E+13;3,84141E+14;3,15377E+14;3,16258E+14;3,72028E+14;3,58524E+14;3,226E+14;3,5183E+14;3,33041E+14;3,43055E+14;3,55978E+14;3,34125E+14;3,77261E+13;3,56757E+14;3,71595E+14;3,18967E+14;3,66446E+14;3,73072E+14;3,22629E+14;3,59245E+14;3,34294E+14;3,49384E+14;3,24736E+14;3,63212E+14;3,62778E+14;3,11828E+14;3,21493E+14;3,52337E+14;3,76138E+13;3,30128E+14;3,60852E+14;3,13597E+14;3,07386E+14;3,59314E+14;2,78304E+14;3,39519E+14;3,36029E+14;3,50346E+14;3,59317E+14;3,28751E+14;3,47152E+14;3,60651E+14;3,27877E+14;3,49757E+14;3,01551E+14
3,25683E+14;3,06294E+13;3,33246E+14;3,19249E+14;3,34233E+14;3,49203E+14;3,52083E+14;3,41782E+14;3,35542E+14;3,32931E+14;3,42229E+14;3,42011E+14;3,56928E+14;3,02389E+14;3,01584E+14;3,40604E+14;3,2151E+14;3,33924E+14;3,42975E+14;3,16987E+14;3,27432E+14;3,53032E+14;3,08385E+11;3,32946E+14;3,32105E+14;3,3122E+14;3,25313E+14;3,08615E+14;3,5277E+14;3,29989E+14;3,6235E+14;3,54592E+14;2,77927E+14;3,66465E+13;3,47106E+14;3,11584E+14;3,26555E+14;3,0741E+14;3,49761E+14;2,96836E+14;3,43125E+14;3,07441E+14;3,29012E+13;3,42179E+14;3,46391E+14;3,31495E+14;3,41814E+14;2,99216E+12;3,398E+14;3,37787E+14;3,37859E+13;3,20513E+14;3,05654E+14;3,3971E+14;3,28147E+14;3,21942E+14;3,43696E+14;3,27629E+14;3,3332E+14;3,12665E+14;2,95576E+14;3,18784E+13
3,50412E+14;3,1596E+14;3,52511E+14;3,49362E+14;3,79689E+14;3,96892E+14;3,64191E+14;3,80835E+14;3,74207E+14;3,66379E+14;3,51363E+14;3,7211E+14;3,95551E+14;3,39127E+14;3,38813E+14;3,90533E+14;3,7356E+14;3,83217E+14;3,80325E+13;3,51975E+14;3,76946E+14;3,75025E+13;3,51154E+14;3,71746E+14;3,63023E+14;3,83096E+14;3,81182E+14;3,50917E+14;3,83178E+14;3,68398E+14;4,05898E+14;3,83183E+14;3,24364E+14;4,0814E+13;3,78149E+14;3,33986E+14;3,50206E+13;3,40908E+14;3,96016E+14;3,41171E+14;3,44655E+14;3,36966E+14;3,2524E+14;3,24367E+14;3,24781E+14;3,55003E+14;3,54709E+14;3,79151E+14;3,01291E+14;3,25839E+14;3,30991E+14;2,77111E+14;3,40276E+13;3,42055E+14;3,64704E+14;3,31671E+14;3,74698E+14;3,75361E+14;3,62981E+14;3,5452E+14;3,3018E+14;3,52694E+14
2,94052E+14;2,93117E+14;3,19423E+13;2,96648E+14;3,10654E+14;3,39309E+14;3,11796E+14;3,2112E+14;3,03449E+14;3,19219E+13;2,98487E+14;3,15894E+14;3,38074E+14;2,87103E+14;2,75567E+14;3,24861E+14;2,99885E+14;3,15773E+14;3,2597E+14;2,98811E+14;3,09776E+14;3,36533E+14;2,90561E+14;3,20269E+14;3,1899E+14;3,16141E+14;3,07547E+14;2,93893E+13;3,33691E+14;3,08775E+13;3,43371E+14;3,374E+14;2,79351E+14;3,40083E+14;3,23484E+14;2,95502E+14;3,04458E+14;2,88774E+14;3,28221E+14;2,84453E+14;3,00686E+14;2,89884E+14;3,09848E+14;3,18513E+14;3,26417E+14;3,18577E+14;3,02738E+14;2,85465E+14;3,13203E+14;3,18738E+14;2,97739E+14;2,96353E+14;2,92758E+14;3,19634E+14;3,08011E+14;2,98076E+14;3,13896E+14;2,95558E+14;3,13991E+14;3,03174E+14;2,81276E+14;2,9708E+14
3,05531E+14;2,86601E+14;3,27957E+14;3,21597E+14;3,55595E+14;3,69077E+14;3,36076E+14;3,42866E+13;3,35453E+14;3,33449E+14;3,259E+14;3,36625E+14;3,4688E+14;3,13825E+14;3,02337E+14;3,46445E+14;3,40043E+14;3,50159E+14;3,50875E+14;3,2844E+14;3,52102E+14;3,54459E+14;3,23818E+14;3,49688E+14;3,18245E+12;3,59028E+14;3,43558E+14;3,19703E+14;3,67975E+14;3,60672E+14;3,83263E+14;3,76414E+13;3,11173E+14;3,84156E+14;3,41257E+14;3,4796E+14;3,5002E+14;3,08133E+13;3,62246E+13;3,27511E+14;3,16409E+14;3,05432E+13;3,21462E+14;3,40832E+14;3,41138E+14;3,48149E+14;3,22296E+14;3,27258E+14;3,09119E+14;3,32396E+14;3,11196E+14;2,75436E+12;3,28973E+14;3,45997E+14;3,56672E+14;3,43341E+14;3,54528E+14;3,19938E+14;3,47151E+14;3,50172E+14;3,29742E+14;3,50005E+14
